analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2028,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,5882317536.712606,BAU,HC,12.128961815379954,0.44784380498410226,62855978603124.57,2634359467.766085,5379843.208641432,8,5882317536.712606
2029,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,5316697350.705884,BAU,HC,12.128961815379954,0.44784380498410226,56811998473312.875,2381049971.489019,4854301.209552219,9,5316697350.705884
2030,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,4776693137.3010235,BAU,HC,12.128961815379954,0.44784380498410226,51041739885344.48,2139212429.8503392,4353860.412219884,10,4776693137.3010235
2031,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,4320540510.616237,BAU,HC,12.128961815379954,0.44784380498410226,46167484192122.984,1934927301.8623314,3938040.2341038985,11,4320540510.616237
2032,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,3842938873.2863803,BAU,HC,12.128961815379954,0.44784380498410226,41064033365223.26,1721036367.3338914,3502679.9179868135,12,3842938873.2863803
2033,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,3415434005.138815,BAU,HC,12.128961815379954,0.44784380498410226,36495895607051.125,1529580960.5334587,3112990.40759464,13,3415434005.138815
2034,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,3072111379.891093,BAU,HC,12.128961815379954,0.44784380498410226,32827293996910.996,1375826049.7053878,2800036.86876052,14,3072111379.891093
2035,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,2764328132.82663,BAU,HC,12.128961815379954,0.44784380498410226,29538451279539.473,1237987229.229677,2519482.201888319,15,2764328132.82663
2036,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,2476769755.611709,BAU,HC,12.128961815379954,0.44784380498410226,26465723040616.215,1109205991.4226928,2257367.3810263197,16,2476769755.611709
2037,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,2211504144.795487,BAU,HC,12.128961815379954,0.44784380498410226,23631205955547.836,0.0,2015576.4495665417,17,0.0
2038,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,1964481133.6056852,BAU,HC,12.128961815379954,0.44784380498410226,20991621640536.016,0.0,1790417.392964598,18,0.0
2039,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,1733779197.1107957,BAU,HC,12.128961815379954,0.44784380498410226,18526437485903.28,0.0,1580138.379610177,19,0.0
2040,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,1525614840.436766,BAU,HC,12.128961815379954,0.44784380498410226,16302080458698.6,0.0,1390404.4423224037,20,0.0
2041,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,1352883358.804081,BAU,HC,12.128961815379954,0.44784380498410226,14456344276347.297,0.0,1232981.603329661,21,0.0
2042,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,1245952923.705602,BAU,HC,12.128961815379954,0.44784380498410226,13313730485333.045,0.0,1135528.0730940555,22,0.0
2043,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,1151834932.7678132,BAU,HC,12.128961815379954,0.44784380498410226,12308025100060.547,0.0,1049751.460784164,23,0.0
2044,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,1029772309.8728796,BAU,HC,12.128961815379954,0.44784380498410226,11003715095535.871,0.0,938506.8604982545,24,0.0
2045,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,892801013.1681753,BAU,HC,12.128961815379954,0.44784380498410226,9540097254237.795,0.0,813674.8948139416,25,0.0
2046,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,775726081.3978368,BAU,HC,12.128961815379954,0.44784380498410226,8289083625614.265,0.0,706975.9424286407,26,0.0
2047,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,658162090.5861231,BAU,HC,12.128961815379954,0.44784380498410226,7032844117148.564,0.0,599831.274751601,27,0.0
2048,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,531915840.33720434,BAU,HC,12.128961815379954,0.44784380498410226,5683829625012.615,0.0,484773.828717326,28,0.0
2049,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,390058649.2119923,BAU,HC,12.128961815379954,0.44784380498410226,4168003164707.5156,0.0,355488.989917904,29,0.0
2050,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,243009066.32318667,BAU,HC,12.128961815379954,0.44784380498410226,2596692983308.727,0.0,221471.94454640136,30,0.0
2051,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-avg,131462023.23981649,BAU,HC,12.128961815379954,0.44784380498410226,1404748055220.312,0.0,119810.96162974041,31,0.0
2020,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,1173530122.762466,BAU,HC,14.262430467292823,0.4207713356925754,10664057006933.047,493787837.2302348,925106.9453514419,0,1173530122.762466
2021,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,1108857642.143548,BAU,HC,14.262430467292823,0.4207713356925754,10076367771929.482,466575511.17766047,872663.8308879528,1,1108857642.143548
2022,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,1041951507.8589889,BAU,HC,14.262430467292823,0.4207713356925754,9468380966746.746,438423327.68871975,818636.2183849238,2,1041951507.8589889
2023,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,954071883.2427486,BAU,HC,14.262430467292823,0.4207713356925754,8669804680993.276,401446100.6587822,748334.1910399346,3,954071883.2427486
2024,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,868565683.4828808,BAU,HC,14.262430467292823,0.4207713356925754,7892796088713.62,365467542.77582645,680122.2389644528,4,868565683.4828808
2025,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,795932683.3786632,BAU,HC,14.262430467292823,0.4207713356925754,7232768332568.217,334905658.3066158,622198.8958091809,5,795932683.3786632
2026,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,725267794.8065124,BAU,HC,14.262430467292823,0.4207713356925754,6590625122517.426,305171898.7555449,566002.8855217965,6,725267794.8065124
2027,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,660472925.4170433,BAU,HC,14.262430467292823,0.4207713356925754,6001823721067.641,277908075.01651204,514566.3567257342,7,660472925.4170433
2028,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,601117203.0209875,BAU,HC,14.262430467292823,0.4207713356925754,5462448723322.184,252932888.42292595,467530.9862291457,8,601117203.0209875
2029,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,548574479.1467748,BAU,HC,14.262430467292823,0.4207713356925754,4984984539126.239,230824416.31744727,425942.00394564157,9,548574479.1467748
2030,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,500589923.79222023,BAU,HC,14.262430467292823,0.4207713356925754,4548941165523.907,210633890.86829704,388024.6814191893,10,500589923.79222023
2031,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,455882045.9106042,BAU,HC,14.262430467292823,0.4207713356925754,4142673487224.9863,191822097.37606892,353365.9057868041,11,455882045.9106042
2032,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,413276194.2313267,BAU,HC,14.262430467292823,0.4207713356925754,3755507259171.7896,173894776.25665957,320337.2581928353,12,413276194.2313267
2033,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,373420178.6595312,BAU,HC,14.262430467292823,0.4207713356925754,3393329234183.105,157124507.34913108,289440.8036881163,13,373420178.6595312
2034,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,336813096.8682248,BAU,HC,14.262430467292823,0.4207713356925754,3060674793101.5195,141721296.64799574,261063.3171523872,14,336813096.8682248
2035,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,303448610.8625873,BAU,HC,14.262430467292823,0.4207713356925754,2757486341548.533,127682477.3067074,235199.79750238213,15,303448610.8625873
2036,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,273121857.8128991,BAU,HC,14.262430467292823,0.4207713356925754,2481902258034.9688,114921848.91877122,211691.37119683466,16,273121857.8128991
2037,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,246746953.7300636,BAU,HC,14.262430467292823,0.4207713356925754,2242229261802.319,0.0,191246.4604269052,17,0.0
2038,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,225018410.89516464,BAU,HC,14.262430467292823,0.4207713356925754,2044778497672.3809,0.0,174403.24762347274,18,0.0
2039,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,190435025.0481101,BAU,HC,14.262430467292823,0.4207713356925754,1730513707180.5908,0.0,147597.24459913978,19,0.0
2040,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,179746263.10547838,BAU,HC,14.262430467292823,0.4207713356925754,1633383207946.8418,0.0,139311.25380578614,20,0.0
2041,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,169729597.61834034,BAU,HC,14.262430467292823,0.4207713356925754,1542360157321.8005,0.0,131547.89781797637,21,0.0
2042,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Diesel CI,2020-new,160335748.40309,BAU,HC,14.262430467292823,0.4207713356925754,1456996738349.5212,0.0,124267.25181383068,22,0.0
