analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2051,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,166840855.91829103,BAU,HC,30.929287462335523,1.036503524515723,699124063482.6215,0.0,52755.901830398616,18,0.0
2052,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,143200140.82758728,BAU,HC,30.929287462335523,1.036503524515723,600060841186.8662,0.0,45280.591075960925,19,0.0
2053,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,132856163.19859384,BAU,HC,30.929287462335523,1.036503524515723,556715800592.6312,0.0,42009.77431271995,20,0.0
2054,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,123021266.47036399,BAU,HC,30.929287462335523,1.036503524515723,515503994726.93036,0.0,38899.93144209417,21,0.0
2055,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,113855385.07836747,BAU,HC,30.929287462335523,1.036503524515723,477095607231.5398,0.0,36001.634521691994,22,0.0
2056,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,105468478.09996969,BAU,HC,30.929287462335523,1.036503524515723,441951406762.68207,0.0,33349.65315431199,23,0.0
2057,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,97913575.57803948,BAU,HC,30.929287462335523,1.036503524515723,410293608549.6733,0.0,30960.755701158345,24,0.0
2058,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,91195819.23042008,BAU,HC,30.929287462335523,1.036503524515723,382143758266.39526,0.0,28836.567998782186,25,0.0
2059,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,85293474.81785834,BAU,HC,30.929287462335523,1.036503524515723,357410781519.95,0.0,26970.21757349543,26,0.0
2060,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,80164919.10907604,BAU,HC,30.929287462335523,1.036503524515723,335920261783.72394,0.0,25348.54295419981,27,0.0
2061,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,75771312.44740863,BAU,HC,30.929287462335523,1.036503524515723,317509446724.41046,0.0,23959.262849824016,28,0.0
2062,Class 4-6 Vocational,Class 6 Box Truck,Local-Regional,Battery Electric,2033-new,72027028.19107433,BAU,HC,30.929287462335523,1.036503524515723,301819529469.344,0.0,22775.301693756697,29,0.0
