analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2031,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,702337.2411122621,+10%,BAU,0.4634866656204794,25.961735262077063,196394901701.20804,18233893.518454134,17787.682641980115,11,702337.2411122621
2032,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,635005.7356385367,+10%,BAU,0.4634866656204794,25.961735262077063,177566960329.38922,16485850.798548184,15784.282237600066,12,635005.7356385367
2033,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,567686.0556073114,+10%,BAU,0.4634866656204794,25.961735262077063,158742325711.764,14738115.087649778,13844.394452300075,13,567686.0556073114
2034,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,503525.45934662886,+10%,BAU,0.4634866656204794,25.961735262077063,140801067213.56412,13072394.673272924,12043.278483044995,14,503525.45934662886
2035,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,443462.27990185085,+10%,BAU,0.4634866656204794,25.961735262077063,124005571357.13165,11513050.30952897,10398.487186152275,15,443462.27990185085
2036,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,387414.20303538674,+10%,BAU,0.4634866656204794,25.961735262077063,108332820572.48187,10057944.975973282,8902.357863364272,16,387414.20303538674
2037,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,336303.7737614888,+10%,BAU,0.4634866656204794,25.961735262077063,94040786567.19795,0.0,7570.001196299733,17,0.0
2038,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,290704.60470418143,+10%,BAU,0.4634866656204794,25.961735262077063,81289868916.17851,0.0,6407.104888235358,18,0.0
2039,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,250166.84403446974,+10%,BAU,0.4634866656204794,25.961735262077063,69954275335.3697,0.0,5396.202845095084,19,0.0
2040,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,232233.52137152644,+10%,BAU,0.4634866656204794,25.961735262077063,64939571663.97229,0.0,4900.340077763349,20,0.0
2041,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,215388.66633234595,+10%,BAU,0.4634866656204794,25.961735262077063,60229236719.53474,0.0,4544.898202856091,21,0.0
2042,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,199807.3910631825,+10%,BAU,0.4634866656204794,25.961735262077063,55872237196.02849,0.0,4216.11901881231,22,0.0
2043,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,185485.3526329151,+10%,BAU,0.4634866656204794,25.961735262077063,51867358677.52815,0.0,3913.9108858062746,23,0.0
2044,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,172304.72985717707,+10%,BAU,0.4634866656204794,25.961735262077063,48181654769.38525,0.0,3635.787668897811,24,0.0
2045,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,160576.64541160755,+10%,BAU,0.4634866656204794,25.961735262077063,44902124855.54585,0.0,3388.31434159949,25,0.0
2046,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,150298.92594044234,+10%,BAU,0.4634866656204794,25.961735262077063,42028161199.4887,0.0,3171.4450441134177,26,0.0
2047,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,141289.64882617205,+10%,BAU,0.4634866656204794,25.961735262077063,39508892691.87836,0.0,2981.341042529141,27,0.0
2048,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,133578.2697335217,+10%,BAU,0.4634866656204794,25.961735262077063,37352556034.45805,0.0,2818.623878360205,28,0.0
