analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2047,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,1164783794.6494324,+10%,BAU,10.86865883563277,1.2917539951867953,13889644158358.637,1504614120.26724,1184647.750266408,1,1164783794.6494324
2048,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,1074361873.7982078,+10%,BAU,10.86865883563277,1.2917539951867953,12811394005404.904,1387811242.7552066,1092683.7947209843,2,1074361873.7982078
2049,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,992061903.6765565,+10%,BAU,10.86865883563277,1.2917539951867953,11829995307651.445,1281499927.5468094,1008980.2997895918,3,992061903.6765565
2050,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,910754184.9193323,+10%,BAU,10.86865883563277,1.2917539951867953,10860428864459.605,1176470357.002641,926285.9778497597,4,910754184.9193323
2051,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,832634639.9536153,+10%,BAU,10.86865883563277,1.2917539951867953,9928880291779.404,1075559122.6910014,846834.2000858655,5,832634639.9536153
2052,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,760776376.398296,+10%,BAU,10.86865883563277,1.2917539951867953,9071995335785.207,982735923.656232,773750.4821891204,6,760776376.398296
2053,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,693922647.8765967,+10%,BAU,10.86865883563277,1.2917539951867953,8274787730312.475,896377352.7451936,705756.645518351,7,693922647.8765967
2054,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,631290050.1474092,+10%,BAU,10.86865883563277,1.2917539951867953,7527915650559.799,815471444.3995882,642055.9258362453,8,631290050.1474092
2055,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,572418799.3543414,+10%,BAU,10.86865883563277,1.2917539951867953,6825896332958.195,739424270.9859991,582180.6982380045,9,572418799.3543414
2056,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,517017035.4208395,+10%,BAU,10.86865883563277,1.2917539951867953,6165249446972.518,667858821.0845023,525834.125332286,10,517017035.4208395
2057,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,464870475.0363773,+10%,BAU,10.86865883563277,1.2917539951867953,5543419738189.065,600498293.3726238,472798.2694701454,11,464870475.0363773
2058,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,415859691.18334484,+10%,BAU,10.86865883563277,1.2917539951867953,4958983080701.282,537188417.5232326,422951.6669530124,12,415859691.18334484
2059,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,369931019.94276804,+10%,BAU,10.86865883563277,1.2917539951867953,4411299550823.661,477859872.9545967,376239.7386897501,13,369931019.94276804
2060,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,327078428.35133964,+10%,BAU,10.86865883563277,1.2917539951867953,3900297207553.979,422504866.562261,332656.34883227886,14,327078428.35133964
2061,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,287437943.6667488,+10%,BAU,10.86865883563277,1.2917539951867953,3427598128924.0737,371299112.0997998,292339.8444159343,15,287437943.6667488
2062,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,251055550.7773596,+10%,BAU,10.86865883563277,1.2917539951867953,2993750668833.588,324302010.7304756,255336.99454481673,16,251055550.7773596
2063,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,217995665.54673934,+10%,BAU,10.86865883563277,1.2917539951867953,2599522964191.032,0.0,221713.31361585314,17,0.0
2064,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,188294264.1515245,+10%,BAU,10.86865883563277,1.2917539951867953,2245344018468.0845,0.0,191505.39133514292,18,0.0
2065,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,161928406.94084868,+10%,BAU,10.86865883563277,1.2917539951867953,1930940284256.9631,0.0,164689.8968442764,19,0.0
2066,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,150420316.45248312,+10%,BAU,10.86865883563277,1.2917539951867953,1793710282809.6147,0.0,152985.55002083204,20,0.0
2067,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,139453575.17010942,+10%,BAU,10.86865883563277,1.2917539951867953,1662935683533.1907,0.0,141831.78444854583,21,0.0
2068,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,129208759.83129998,+10%,BAU,10.86865883563277,1.2917539951867953,1540769801609.1677,0.0,131412.25637924593,22,0.0
2069,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,119810788.32995816,+10%,BAU,10.86865883563277,1.2917539951867953,1428702239746.049,0.0,121854.01402794053,23,0.0
2070,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,111329899.90541181,+10%,BAU,10.86865883563277,1.2917539951867953,1327570576595.5115,0.0,113228.49447783118,24,0.0
2071,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,103788874.89957964,+10%,BAU,10.86865883563277,1.2917539951867953,1237646459861.1973,0.0,105558.86656156152,25,0.0
2072,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,97168247.70653892,+10%,BAU,10.86865883563277,1.2917539951867953,1158697768920.519,0.0,98825.33271123108,26,0.0
2073,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,91416579.75599006,+10%,BAU,10.86865883563277,1.2917539951867953,1090111116601.7478,0.0,92975.57713496308,27,0.0
2074,Class 4-6 Vocational,Class 6 Box Truck,Last-mile,Diesel CI,2046-new,86460434.3924623,+10%,BAU,10.86865883563277,1.2917539951867953,1031010796170.8491,0.0,87934.91080541172,28,0.0
