analysis_year,veh_class,veh_sub_class,op_segment,powertrain,veh_year,vmt,payload_scenario,conn_scenario,mpgge,discounted_cost_per_mi,energy_btu,discounted_cost,co2e_mtonnes,veh_age,discounted_vmt
2050,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,162462860.7040752,+10%,BAU,13.653320792154636,0.6234728142639095,1542188847833.3196,0.0,131533.28683170382,30,0.0
2051,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,155646745.46903053,+10%,BAU,13.653320792154636,0.6234728142639095,1477486448432.7595,0.0,126014.81918683006,31,0.0
2052,Class 4-6 Vocational,Class 4 Step Van,Last-mile,Diesel CI,2020-new,149967036.35752213,+10%,BAU,13.653320792154636,0.6234728142639095,1423571455106.0054,0.0,121416.4094059912,32,0.0
2020,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1835838.5396679328,+10%,BAU,35.89707373094305,0.8488656234233427,6628224231.229326,1558380.2264798188,770.5310668804092,0,1835838.5396679328
2021,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1715849.2747596377,+10%,BAU,35.89707373094305,0.8488656234233427,6195007618.783434,1456525.4643193302,709.4274924726037,1,1715849.2747596377
2022,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1621721.3220852432,+10%,BAU,35.89707373094305,0.8488656234233427,5855162276.575246,1376623.4810908176,660.3569118767093,2,1621721.3220852432
2023,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1501072.7651383716,+10%,BAU,35.89707373094305,0.8488656234233427,5419565315.655821,1274209.0685829846,601.8318891729476,3,1501072.7651383716
2024,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1381112.3963515945,+10%,BAU,35.89707373094305,0.8488656234233427,4986453031.542021,1172378.835346703,545.0891266899845,4,1381112.3963515945
2025,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1275529.2668708493,+10%,BAU,35.89707373094305,0.8488656234233427,4605249215.350274,1082752.9463170427,495.4327105873825,5,1275529.2668708493
2026,Class 4-6 Vocational,Class 4 Step Van,Local-Regional,Battery Electric,2020-new,1167553.1347937628,+10%,BAU,35.89707373094305,0.8488656234233427,4215405555.59291,991095.7196465855,446.18381643728713,6,1167553.1347937628
